UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,12,2016,8,4128015,2106737,2021278,1518877,1449910,319762,311625,33534,32284,110677,106958,6334,6219,117553,114282,1626755,1554841,382946,373889,57419,55435,153551,148052,14882,14277,1568426,1503916,1057474,1006824,290218,283335,17712,17273,104643,101177,4289,4187,94090,91120,1144135,1090894,341768,334022,33351,32203,140466,135402,10593,10082,538311,517362,461403,443086,29544,28290,15822,15011,6034,5781,2045,2032,23463,23162,482620,463947,41178,39867,24068,23232,13085,12650,4289,4195
R,12,2016,9,4176961,2131696,2045265,1542820,1473566,320768,312780,34318,33389,112269,107830,6354,6249,115167,111451,1648439,1575675,382365,373138,58249,56469,154281,147984,14774,14262,1586599,1520508,1074597,1022971,291526,284651,17916,17798,106295,102187,4293,4187,91972,88714,1159347,1104551,341669,333644,33544,32738,141261,135593,10520,10068,545097,524757,468223,450595,29242,28129,16402,15591,5974,5643,2061,2062,23195,22737,489092,471124,40696,39494,24705,23731,13020,12391,4254,4194
R,12,2016,10,4165969,2127696,2038273,1546775,1475857,318314,309203,34466,32858,110593,106684,6199,6062,111349,107609,1648843,1574445,377185,366821,57858,55448,151647,145594,14383,13841,1589392,1519530,1083335,1029194,290019,281750,18060,17522,104649,101125,4203,4068,89126,85871,1165389,1108164,338068,328821,33359,32217,138971,133573,10228,9787,538304,518743,463440,446663,28295,27453,16406,15336,5944,5559,1996,1994,22223,21738,483454,466281,39117,38000,24499,23231,12676,12021,4155,4054
R,12,2016,11,4140769,2114704,2026065,1547297,1471897,310692,303376,33804,33010,110734,108862,6181,6155,105996,102765,1644353,1565866,366074,357601,56607,54994,149973,146607,13875,13556,1587408,1519323,1091897,1034257,283347,277071,17985,17700,105155,103598,4150,4242,84874,82455,1169934,1109898,328654,321467,32916,32070,138060,135323,9827,9762,527296,506742,455400,437640,27345,26305,15819,15310,5579,5264,2031,1913,21122,20310,474419,455968,37420,36134,23691,22924,11913,11284,4048,3794
R,12,2016,12,4140449,2111614,2028835,1549575,1479098,308533,300411,33167,32176,112155,111545,6094,5877,102090,99728,1642926,1570193,361229,352309,55540,54053,150267,148244,13623,13175,1597315,1531699,1104003,1048915,282243,274920,18022,17235,106602,106275,4225,4124,82220,80230,1179520,1122436,325392,317537,32945,31796,138704,137216,9851,9564,514299,497136,445572,430183,26290,25491,15145,14941,5553,5270,1869,1753,19870,19498,463406,447757,35837,34772,22595,22257,11563,11028,3772,3611
R,12,2016,13,4130109,2105674,2024435,1551899,1481444,306197,298547,32264,31810,111237,111173,5899,5676,98178,95785,1641601,1568975,356402,347828,54430,53399,147671,146600,13229,12745,1602785,1536281,1115759,1058190,280553,273880,17588,17115,105916,106023,4087,3997,78882,77076,1188109,1128914,321725,314355,32351,31625,136560,135751,9565,9302,502889,488154,436140,423254,25644,24667,14676,14695,5321,5150,1812,1679,19296,18709,453492,440061,34677,33473,22079,21774,11111,10849,3664,3443
R,12,2016,14,4122627,2101808,2020819,1549157,1479716,310360,302943,32635,31628,109833,108797,5866,5719,93957,92016,1634787,1563504,358168,350236,54478,53111,144453,142324,13036,12557,1603431,1537271,1116118,1059324,285089,278758,17851,17261,104592,103886,4126,4025,75655,74017,1185304,1127034,324431,317596,32481,31679,133698,132049,9537,9176,498377,483548,433039,420392,25271,24185,14784,14367,5241,4911,1740,1694,18302,17999,449483,436470,33737,32640,21997,21432,10755,10275,3499,3381
R,12,2016,15,4160151,2122625,2037526,1564982,1494166,318168,308921,32473,31317,108571,106878,5773,5654,92658,90590,1649308,1576673,365416,355440,54563,53068,142337,139478,12782,12482,1626967,1558299,1133860,1077004,292995,285007,18005,17410,103592,101998,4052,3952,74463,72928,1201823,1143688,331782,323323,32916,32117,131976,129426,9345,9113,495658,479227,431122,417162,25173,23914,14468,13907,4979,4880,1721,1702,18195,17662,447485,432985,33634,32117,21647,20951,10361,10052,3437,3369
R,12,2016,16,4277647,2186032,2091615,1607340,1528513,333368,323217,33446,32338,113249,111680,5998,5810,92631,90057,1691661,1610222,380177,369386,56136,54302,146952,144021,12995,12673,1681876,1607781,1168096,1107509,308052,298855,18766,17963,108149,106801,4301,4109,74512,72544,1236076,1173559,346464,336799,34136,33020,136587,133988,9619,9282,504156,483834,439244,421004,25316,24362,14680,14375,5100,4879,1697,1701,18119,17513,455585,436663,33713,32587,22000,21282,10365,10033,3376,3391
R,12,2016,17,4225944,2162053,2063891,1596763,1516072,327991,316875,32862,31741,108877,106786,5943,5550,89617,86867,1678198,1594719,373343,361482,55386,53603,140747,137388,12932,12258,1669399,1592908,1167278,1105647,303164,293255,18601,18032,103934,102065,4249,3985,72173,69924,1233078,1169105,340466,330046,34046,33072,130792,127709,9541,9075,492654,470983,429485,410425,24827,23620,14261,13709,4943,4721,1694,1565,17444,16943,445120,425614,32877,31436,21340,20531,9955,9679,3391,3183
R,12,2016,18,4246426,2171331,2075095,1603051,1522131,329687,320015,32685,31676,111712,110321,5905,5576,88291,85376,1683002,1599585,373702,363335,55165,53784,143298,140169,12931,12072,1680907,1607627,1175224,1114495,305025,296731,18490,17917,106725,105513,4251,4010,71192,68961,1239873,1177242,341252,332508,33976,33332,133382,130573,9650,9003,490424,467468,427827,407636,24662,23284,14195,13759,4987,4808,1654,1566,17099,16415,443129,422343,32450,30827,21189,20452,9916,9596,3281,3069
R,12,2016,19,4235147,2166768,2068379,1598044,1515544,327554,318120,32291,31247,118290,115700,5875,5499,84714,82269,1674730,1589945,369187,359174,54503,53055,148816,144765,12484,11808,1679974,1607753,1172537,1113062,303537,295449,18210,17900,113373,110954,4228,3995,68089,66393,1234330,1173207,337617,329289,33589,33181,139095,135452,9302,8827,486794,460626,425507,402482,24017,22671,14081,13347,4917,4746,1647,1504,16625,15876,440400,416738,31570,29885,20914,19874,9721,9313,3182,2981
R,12,2016,20,4291286,2196584,2094702,1623474,1535298,328345,320484,32631,31142,122793,121194,6005,5616,83336,80968,1698850,1608285,368468,360335,55073,53056,152977,150021,12639,12156,1705826,1633985,1193850,1132373,304391,298185,18418,17724,117985,116442,4327,4074,66855,65187,1254477,1191251,337100,330920,33796,32995,143606,140749,9442,9149,490758,460717,429624,402925,23954,22299,14213,13418,4808,4752,1678,1542,16481,15781,444373,417034,31368,29415,21277,20061,9371,9272,3197,3007
R,12,2016,21,4369285,2242386,2126899,1651401,1556090,341521,329388,33121,31293,128390,125349,6135,5962,81818,78817,1725013,1626869,380383,367946,55958,53301,158117,153317,12820,12513,1745251,1661150,1215893,1148422,317078,306513,18780,17857,123525,120597,4440,4318,65535,63443,1274894,1205548,348714,337995,34666,33342,148710,144197,9642,9435,497135,465749,435508,407668,24443,22875,14341,13436,4865,4752,1695,1644,16283,15374,450119,421321,31669,29951,21292,19959,9407,9120,3178,3078
R,12,2016,22,4452402,2285124,2167278,1673838,1576268,357481,345556,33768,32167,134156,129505,6263,6173,79618,77609,1745093,1645584,394578,382915,56811,54678,163098,157084,13171,12636,1785454,1700755,1235809,1167987,332707,322439,19338,18443,129260,124883,4586,4523,63754,62480,1292884,1223824,362793,352972,35496,34451,153847,148206,9962,9568,499670,466523,438029,408281,24774,23117,14430,13724,4896,4622,1677,1650,15864,15129,452209,421760,31785,29943,21315,20227,9251,8878,3209,3068
R,12,2016,23,4538857,2331725,2207132,1702035,1597872,371701,357986,34906,33135,140295,136554,6583,6237,76205,75348,1769868,1664864,406514,393602,57423,55755,168474,163353,13301,12756,1827575,1738945,1259701,1187768,346512,334777,20057,19445,135472,131804,4771,4602,61062,60549,1314101,1241670,374679,363702,35933,35619,159384,154487,10012,9685,504150,468187,442334,410104,25189,23209,14849,13690,4823,4750,1812,1635,15143,14799,455767,423194,31835,29900,21490,20136,9090,8866,3289,3071
R,12,2016,24,4651454,2389540,2261914,1743309,1637185,381932,366227,36657,33895,146120,144402,6756,6382,74766,73823,1809637,1702638,414717,399707,59772,56581,174107,171485,13462,12959,1877212,1787409,1293959,1221436,356346,342468,21116,19956,141188,139562,4923,4673,59680,59314,1346889,1274066,382544,369510,37458,36197,165113,162642,10214,9794,512328,474505,449350,415749,25586,23759,15541,13939,4932,4840,1833,1709,15086,14509,462748,428572,32173,30197,22314,20384,8994,8843,3248,3165
R,12,2016,25,4741946,2417514,2324432,1762659,1676252,384451,377796,37326,33821,154519,156243,7568,6743,70991,73577,1824781,1740526,414929,410873,59471,56155,181806,184436,14536,13763,1910016,1852842,1319306,1265726,358201,352316,21414,20110,149351,150959,5544,4959,56200,58772,1368414,1317029,382247,378693,36913,35923,172541,174920,11046,10488,507498,471590,443353,410526,26250,25480,15912,13711,5168,5284,2024,1784,14791,14805,456367,423497,32682,32180,22558,20232,9265,9516,3490,3275
R,12,2016,26,4809757,2446916,2362841,1792107,1708241,381110,378161,36860,33526,161615,165676,7828,7071,67396,70166,1850902,1769639,408930,409168,58168,55118,188493,192674,14574,13795,1937494,1895158,1347071,1301393,354600,352344,20802,19907,156222,160424,5660,5249,53139,55841,1393266,1350177,376264,376947,35643,35094,179193,183403,10970,10555,509422,467683,445036,406848,26510,25817,16058,13619,5393,5252,2168,1822,14257,14325,457636,419462,32666,32221,22525,20024,9300,9271,3604,3240
R,12,2016,27,4653057,2364413,2288644,1737287,1651967,361329,363410,35240,31929,160662,169223,7846,6871,62049,65244,1791515,1708845,386508,391811,55104,52173,185313,194599,14033,13219,1877941,1844805,1312056,1265548,336231,338885,19737,19074,155543,164146,5682,5169,48692,51983,1354495,1310711,355636,361332,33510,33342,176615,185928,10578,10255,486472,443839,425231,386419,25098,24525,15503,12855,5119,5077,2164,1702,13357,13261,437020,398134,30872,30479,21594,18831,8698,8671,3455,2964
R,12,2016,28,4533579,2297592,2235987,1700954,1622751,335904,342798,34325,30854,160753,171282,7576,6932,58080,61370,1751457,1676228,358882,369001,52951,49939,184262,195556,13536,12935,1818152,1802405,1280816,1244948,312006,319011,18912,18113,155837,166331,5483,5214,45098,48788,1319913,1287388,329355,339455,31546,31608,175922,187144,10196,10008,479440,433582,420138,377803,23898,23787,15413,12741,4916,4951,2093,1718,12982,12582,431544,388840,29527,29546,21405,18331,8340,8412,3340,2927
R,12,2016,29,4417688,2240555,2177133,1673906,1590023,316422,325431,32888,29696,155181,166427,7599,6700,54559,58856,1721188,1641351,337852,350204,50739,48230,177273,189772,13392,12548,1768674,1752286,1259045,1219147,293767,302509,17849,17365,150468,161784,5444,5021,42101,46460,1295318,1259564,309835,321680,29882,30310,169308,181842,10041,9677,471881,424847,414861,370876,22655,22922,15039,12331,4713,4643,2155,1679,12458,12396,425870,381787,28017,28524,20857,17920,7965,7930,3351,2871
R,12,2016,30,4396643,2226369,2170274,1673426,1593450,306047,318763,32571,29385,154475,165778,7478,6726,52372,56172,1719015,1642173,325961,342197,49955,47837,175815,187891,13004,12280,1754171,1745530,1257850,1222368,283638,295767,17434,16937,149763,161261,5310,5017,40176,44180,1292692,1260538,298270,313856,29105,29828,167922,180192,9686,9469,472198,424744,415576,371082,22409,22996,15137,12448,4712,4517,2168,1709,12196,11992,426323,381635,27691,28341,20850,18009,7893,7699,3318,2811
R,12,2016,31,4445790,2248003,2197787,1696722,1618848,304088,319085,32491,29440,155966,168390,7536,6804,51200,55220,1741075,1666781,323429,341366,49941,47647,176639,190505,13003,12536,1767706,1767503,1273893,1242387,281390,296103,16816,16928,151350,163758,5320,5180,38937,43147,1307400,1279688,295462,312900,28437,29723,168917,182680,9631,9776,480297,430284,422829,376461,22698,22982,15675,12512,4616,4632,2216,1624,12263,12073,433675,387093,27967,28466,21504,17924,7722,7825,3372,2760
R,12,2016,32,4373055,2200650,2172405,1663729,1601029,292713,312378,31760,28971,155934,169947,7231,6509,49283,53571,1706466,1647369,310800,333473,48706,47029,176050,191746,12681,12091,1731278,1745320,1250178,1226967,270852,289838,16566,16517,151312,165470,5078,4832,37292,41696,1282314,1262929,283870,305569,27809,29109,168370,184086,9367,9294,469372,427085,413551,374062,21861,22540,15194,12454,4622,4477,2153,1677,11991,11875,424152,384440,26930,27904,20897,17920,7680,7660,3314,2797
R,12,2016,33,4314346,2166267,2148079,1641699,1583679,285225,307301,31405,28660,152868,169427,7130,6542,47940,52470,1683154,1629027,302816,327587,48064,46842,172473,190633,12356,12119,1703625,1723543,1233928,1212035,263803,284756,16199,16207,148389,165037,5063,4887,36243,40621,1265033,1246948,276338,299848,27328,28869,164985,183099,9185,9321,462642,424536,407771,371644,21422,22545,15206,12453,4479,4390,2067,1655,11697,11849,418121,382079,26478,27739,20736,17973,7488,7534,3171,2798
R,12,2016,34,4386944,2199281,2187663,1669845,1614359,288420,312851,31723,29072,154107,172250,7198,6661,47988,52470,1711361,1659630,305874,333301,48748,47518,173469,193167,12545,12187,1724633,1750628,1250878,1231400,266696,289689,16355,16370,149452,167590,5078,4925,36174,40654,1281930,1266257,279081,304887,27731,29283,165803,185411,9320,9361,474648,437035,418967,382959,21724,23162,15368,12702,4655,4660,2120,1736,11814,11816,429431,393373,26793,28414,21017,18235,7666,7756,3225,2826
R,12,2016,35,4301021,2150031,2150990,1638664,1590721,280821,307603,30125,28185,147221,167665,6975,6211,46225,50605,1678516,1634354,297537,327475,46885,46148,165709,187550,12057,11613,1692022,1722767,1234133,1215062,260056,285319,15380,15749,142763,163134,4914,4538,34776,38965,1263881,1248492,271910,299983,26602,28230,158337,180026,8913,8834,458009,428223,404531,375659,20765,22284,14745,12436,4458,4531,2061,1673,11449,11640,414635,385862,25627,27492,20283,17918,7372,7524,3144,2779
R,12,2016,36,4396749,2202664,2194085,1677557,1619019,292819,320360,31242,28976,147197,168483,7181,6359,46668,50888,1717741,1662871,309818,340328,48211,47265,165859,188305,12465,11803,1724624,1753846,1254846,1232421,271513,297454,15901,16219,142467,163932,5004,4698,34893,39122,1284622,1265872,283467,312111,27235,29015,158102,180777,9196,9092,478040,440239,422711,386598,21306,22906,15341,12757,4730,4551,2177,1661,11775,11766,433119,396999,26351,28217,20976,18250,7757,7528,3269,2711
R,12,2016,37,4254604,2131057,2123547,1623627,1566101,282818,310772,29875,27611,144221,164761,6529,6051,43987,48251,1661610,1607533,298626,329698,46225,45058,161515,183614,11458,11169,1674399,1699937,1219901,1193915,262306,288755,15202,15386,139804,160472,4521,4488,32665,36921,1247851,1225379,273304,302449,26050,27587,154265,176444,8396,8596,456658,423610,403726,372186,20512,22017,14673,12225,4417,4289,2008,1563,11322,11330,413759,382154,25322,27249,20175,17471,7250,7170,3062,2573
R,12,2016,38,4041676,2014123,2027553,1537433,1497669,264362,294241,27842,26364,137317,158303,6093,5607,41076,45369,1572695,1536619,279074,311658,43217,43119,153623,176069,10539,10344,1583496,1619860,1155679,1139482,245405,273258,14370,14529,133107,154025,4322,4081,30613,34485,1181645,1168845,255736,285775,24650,26121,146774,169081,7827,7883,430627,407693,381754,358187,18957,20983,13472,11835,4210,4278,1771,1526,10463,10884,391050,367774,23338,25883,18567,16998,6849,6988,2712,2461
R,12,2016,39,4052718,2016646,2036072,1545375,1509845,261545,292619,28354,26713,135140,156689,6048,5690,40184,44516,1579861,1547838,275722,309641,43730,43438,151017,174121,10452,10396,1583497,1622840,1160787,1145356,243122,271905,14658,14978,130864,152485,4291,4168,29775,33948,1186030,1174083,252882,284134,24933,26659,144154,167289,7751,7938,433149,413232,384588,364489,18423,20714,13696,11735,4276,4204,1757,1522,10409,10568,393831,373755,22840,25507,18797,16779,6863,6832,2701,2458
R,12,2016,40,3903003,1939174,1963829,1482681,1455510,248926,279282,27242,25389,136195,156225,5730,5332,38400,42091,1515711,1491300,261963,295055,41894,41382,151638,172927,10075,9834,1519400,1559252,1109452,1097609,231112,259454,14107,14145,132095,152135,4095,3895,28539,32014,1133705,1124542,239987,270732,23931,25338,145122,166247,7521,7519,419774,404577,373229,357901,17814,19828,13135,11244,4100,4090,1635,1437,9861,10077,382006,366758,21976,24323,17963,16044,6516,6680,2554,2315
R,12,2016,41,3937315,1959301,1978014,1498640,1465742,251406,281853,27027,25600,140203,159502,5515,5238,36510,40079,1529888,1499869,263925,296566,41239,40954,154798,175522,9495,9452,1538851,1573991,1123450,1107204,234074,262455,13889,14282,136185,155479,3969,3875,27284,30696,1146504,1133125,242671,272971,23569,25105,148537,169115,7149,7254,420450,404023,375190,358538,17332,19398,13138,11318,4018,4023,1546,1363,9226,9383,383384,366744,21254,23595,17670,15849,6261,6407,2346,2198
R,12,2016,42,3954654,1967223,1987431,1510112,1480078,249656,280521,26895,25277,140221,157909,5433,5039,34906,38607,1539784,1512745,261314,294561,40769,40425,154177,173272,9407,9051,1552112,1586258,1137980,1122271,233384,262169,13891,14159,136393,154091,3952,3733,26512,29835,1160302,1147230,241642,272353,23387,24977,148386,167330,7161,6976,415111,401173,372132,357807,16272,18352,13004,11118,3828,3818,1481,1306,8394,8772,379482,365515,19672,22208,17382,15448,5791,5942,2246,2075
R,12,2016,43,3867089,1913165,1953924,1467140,1452299,243857,277247,25597,24803,137934,157434,4980,5007,33657,37134,1495706,1483567,254934,290616,39068,39469,151492,172296,8741,8965,1521125,1568663,1115273,1108474,228682,259704,13403,14101,134425,153713,3644,3742,25698,28929,1136817,1132563,236412,269480,22844,24781,146103,166543,6722,6939,392040,385261,351867,343825,15175,17543,12194,10702,3509,3721,1336,1265,7959,8205,358889,351004,18522,21136,16224,14688,5389,5753,2019,2026
R,12,2016,44,4029944,1993303,2036641,1531929,1518567,256283,290386,26454,25195,139829,160139,5055,4989,33753,37365,1560478,1550030,267020,303615,40486,40433,153310,174893,8837,8952,1598172,1647611,1176948,1171038,241204,272840,14038,14451,136216,156382,3743,3719,26023,29181,1198710,1195300,248831,282513,24064,25617,147889,169177,6788,6987,395131,389030,354981,347529,15079,17546,12416,10744,3613,3757,1312,1270,7730,8184,361768,354730,18189,21102,16422,14816,5421,5716,2049,1965
R,12,2016,45,4218402,2088178,2130224,1626649,1610163,261911,297786,26220,25629,134632,154119,5063,4835,33703,37692,1655087,1641943,272568,310922,40485,41484,147911,168596,8908,8906,1702509,1749850,1279964,1270297,247204,280829,14420,14998,130995,150500,3706,3642,26220,29584,1301837,1294976,254834,290423,24808,26814,142505,163052,6867,6989,385669,380374,346685,339866,14707,16957,11800,10631,3637,3619,1357,1193,7483,8108,353250,346967,17734,20499,15677,14670,5406,5544,2041,1917
R,12,2016,46,4405994,2183412,2222582,1707788,1690107,272632,307360,27181,25959,136339,155909,4991,5084,34481,38163,1736923,1722083,283592,320597,42096,42355,149476,170431,9013,9383,1793315,1843868,1357175,1351861,257679,290373,15069,15404,132733,152223,3696,3828,26963,30179,1379699,1376882,265609,300210,26054,27773,144084,164744,7002,7379,390097,378714,350613,338246,14953,16987,12112,10555,3606,3686,1295,1256,7518,7984,357224,345201,17983,20387,16042,14582,5392,5687,2011,2004
R,12,2016,47,4270885,2119945,2150940,1666416,1645494,259739,291419,25903,24980,130442,148690,5042,4906,32403,35451,1693837,1675188,269642,303301,40227,40644,142797,162160,8883,8887,1742734,1785848,1327104,1318682,245439,275460,14430,14954,126964,145119,3789,3750,25008,27883,1348009,1341812,252342,284129,24895,26747,137614,156715,6946,7039,377211,365092,339312,326812,14300,15959,11473,10026,3478,3571,1253,1156,7395,7568,345828,333376,17300,19172,15332,13897,5183,5445,1937,1848
